segment_id,value,created_at
16,70.74,2026-03-05 10:40:51
17,51.71,2026-03-05 10:40:51
18,82.75,2026-03-05 10:40:51
19,48.58,2026-03-05 10:40:51
20,81.25,2026-03-05 10:40:51
21,54.32,2026-03-05 10:40:51
22,84.74,2026-03-05 10:40:51
23,57.13,2026-03-05 10:40:51
24,69.63,2026-03-05 10:40:51
25,40.79,2026-03-05 10:40:51
26,66.81,2026-03-05 10:40:51
27,59.98,2026-03-05 10:40:51
28,71.39,2026-03-05 10:40:51
29,40.29,2026-03-05 10:40:51
30,69.61,2026-03-05 10:40:51
31,51.64,2026-03-05 10:40:51
32,83.55,2026-03-05 10:40:51
33,59.99,2026-03-05 10:40:51
34,79.51,2026-03-05 10:40:51
35,52.51,2026-03-05 10:40:51
36,79.45,2026-03-05 10:40:51
37,52.94,2026-03-05 10:40:51
38,69.7,2026-03-05 10:40:51
39,52.42,2026-03-05 10:40:51
40,65.73,2026-03-05 10:40:51
1,51.1,2026-03-05 11:10:51
2,72.32,2026-03-05 11:10:51
3,56.62,2026-03-05 11:10:51
4,71.03,2026-03-05 11:10:51
5,44.31,2026-03-05 11:10:51
6,83.46,2026-03-05 11:10:51
7,43.82,2026-03-05 11:10:51
8,79.19,2026-03-05 11:10:51
9,50.41,2026-03-05 11:10:51
10,79.26,2026-03-05 11:10:51
11,54.56,2026-03-05 11:10:51
12,75.25,2026-03-05 11:10:51
13,59.78,2026-03-05 11:10:51
14,78.17,2026-03-05 11:10:51
15,55.95,2026-03-05 11:10:51
16,76.51,2026-03-05 11:10:51
17,49.4,2026-03-05 11:10:51
18,73.51,2026-03-05 11:10:51
19,51.52,2026-03-05 11:10:51
20,72.44,2026-03-05 11:10:51
21,53.85,2026-03-05 11:10:51
22,68.97,2026-03-05 11:10:51
23,40.34,2026-03-05 11:10:51
24,82.56,2026-03-05 11:10:51
25,55.85,2026-03-05 11:10:51
26,81.9,2026-03-05 11:10:51
27,40.47,2026-03-05 11:10:51
28,82.9,2026-03-05 11:10:51
29,43.51,2026-03-05 11:10:51
30,76.56,2026-03-05 11:10:51
31,43.56,2026-03-05 11:10:51
32,70.67,2026-03-05 11:10:51
33,47.88,2026-03-05 11:10:51
34,72.91,2026-03-05 11:10:51
35,55.35,2026-03-05 11:10:51
36,70.67,2026-03-05 11:10:51
37,51.96,2026-03-05 11:10:51
38,67.84,2026-03-05 11:10:51
39,49.09,2026-03-05 11:10:51
40,73.5,2026-03-05 11:10:51
1,1.02,2026-03-05 11:40:51
2,7.99,2026-03-05 11:40:51
3,12.7,2026-03-05 11:40:51
4,14.77,2026-03-05 11:40:51
5,13.75,2026-03-05 11:40:51
6,18.2,2026-03-05 11:40:51
7,18.16,2026-03-05 11:40:51
8,7.72,2026-03-05 11:40:51
9,19.37,2026-03-05 11:40:51
10,19.6,2026-03-05 11:40:51
11,9.99,2026-03-05 11:40:51
12,14.88,2026-03-05 11:40:51
13,11.64,2026-03-05 11:40:51
14,13.15,2026-03-05 11:40:51
15,17.72,2026-03-05 11:40:51
16,11.65,2026-03-05 11:40:51
17,17.3,2026-03-05 11:40:51
18,7.58,2026-03-05 11:40:51
19,11.51,2026-03-05 11:40:51
20,15.74,2026-03-05 11:40:51
21,19.85,2026-03-05 11:40:51
22,2.35,2026-03-05 11:40:51
23,0.29,2026-03-05 11:40:51
24,15.96,2026-03-05 11:40:51
25,0.68,2026-03-05 11:40:51
26,6.95,2026-03-05 11:40:51
27,15.55,2026-03-05 11:40:51
28,5.51,2026-03-05 11:40:51
29,9.05,2026-03-05 11:40:51
30,19.03,2026-03-05 11:40:51
31,13.65,2026-03-05 11:40:51
32,3.06,2026-03-05 11:40:51
33,9.96,2026-03-05 11:40:51
34,8.4,2026-03-05 11:40:51
35,19.25,2026-03-05 11:40:51
36,19.54,2026-03-05 11:40:51
37,0.79,2026-03-05 11:40:51
38,19.24,2026-03-05 11:40:51
39,18.65,2026-03-05 11:40:51
40,6.29,2026-03-05 11:40:51
1,14.25,2026-03-05 12:10:51
2,2.54,2026-03-05 12:10:51
3,5.96,2026-03-05 12:10:51
4,3.36,2026-03-05 12:10:51
5,10.68,2026-03-05 12:10:51
6,18.9,2026-03-05 12:10:51
7,15.77,2026-03-05 12:10:51
8,8.81,2026-03-05 12:10:51
9,14.39,2026-03-05 12:10:51
10,10.01,2026-03-05 12:10:51
11,11.05,2026-03-05 12:10:51
12,11.36,2026-03-05 12:10:51
13,1.24,2026-03-05 12:10:51
14,9.86,2026-03-05 12:10:51
15,18.93,2026-03-05 12:10:51
16,15.26,2026-03-05 12:10:51
17,18.68,2026-03-05 12:10:51
18,0.46,2026-03-05 12:10:51
19,19.01,2026-03-05 12:10:51
20,6.58,2026-03-05 12:10:51
21,16.83,2026-03-05 12:10:51
22,18.76,2026-03-05 12:10:51
23,9.83,2026-03-05 12:10:51
24,9.38,2026-03-05 12:10:51
25,14.26,2026-03-05 12:10:51
26,7.72,2026-03-05 12:10:51
27,13.18,2026-03-05 12:10:51
28,4.36,2026-03-05 12:10:51
29,8.74,2026-03-05 12:10:51
30,6.28,2026-03-05 12:10:51
31,7.35,2026-03-05 12:10:51
32,3.75,2026-03-05 12:10:51
33,1.14,2026-03-05 12:10:51
34,13.14,2026-03-05 12:10:51
35,18.12,2026-03-05 12:10:51
36,4.85,2026-03-05 12:10:51
37,7.68,2026-03-05 12:10:51
38,14.04,2026-03-05 12:10:51
39,7.52,2026-03-05 12:10:51
40,0.42,2026-03-05 12:10:51
1,17.44,2026-03-05 12:40:51
2,10.34,2026-03-05 12:40:51
3,6.21,2026-03-05 12:40:51
4,8.58,2026-03-05 12:40:51
5,0.08,2026-03-05 12:40:51
6,17.75,2026-03-05 12:40:51
7,18.31,2026-03-05 12:40:51
8,6.52,2026-03-05 12:40:51
9,10.02,2026-03-05 12:40:51
10,9.99,2026-03-05 12:40:51
11,18.4,2026-03-05 12:40:51
12,5.04,2026-03-05 12:40:51
13,19.61,2026-03-05 12:40:51
14,0.9,2026-03-05 12:40:51
15,2.44,2026-03-05 12:40:51
16,16.58,2026-03-05 12:40:51
17,19.38,2026-03-05 12:40:51
18,11.97,2026-03-05 12:40:51
19,4.94,2026-03-05 12:40:51
20,17.07,2026-03-05 12:40:51
21,2.11,2026-03-05 12:40:51
22,9.65,2026-03-05 12:40:51
23,9.11,2026-03-05 12:40:51
24,11.03,2026-03-05 12:40:51
25,9.12,2026-03-05 12:40:51
26,3.16,2026-03-05 12:40:51
27,4.09,2026-03-05 12:40:51
28,15.42,2026-03-05 12:40:51
29,14.1,2026-03-05 12:40:51
30,19.79,2026-03-05 12:40:51
31,14.72,2026-03-05 12:40:51
32,14.53,2026-03-05 12:40:51
33,16.64,2026-03-05 12:40:51
34,16.06,2026-03-05 12:40:51
35,9.26,2026-03-05 12:40:51
36,9.44,2026-03-05 12:40:51
37,19.19,2026-03-05 12:40:51
38,12.58,2026-03-05 12:40:51
39,4.75,2026-03-05 12:40:51
40,4.09,2026-03-05 12:40:51
1,18.82,2026-03-05 13:10:51
2,4.23,2026-03-05 13:10:51
3,1.59,2026-03-05 13:10:51
4,4.12,2026-03-05 13:10:51
5,0.26,2026-03-05 13:10:51
6,14.07,2026-03-05 13:10:51
7,10.99,2026-03-05 13:10:51
8,11.01,2026-03-05 13:10:51
9,11.55,2026-03-05 13:10:51
10,18.04,2026-03-05 13:10:51
11,15.14,2026-03-05 13:10:51
12,9.12,2026-03-05 13:10:51
13,9.59,2026-03-05 13:10:51
14,1.24,2026-03-05 13:10:51
15,19.22,2026-03-05 13:10:51
16,1.61,2026-03-05 13:10:51
17,0.56,2026-03-05 13:10:51
18,6.31,2026-03-05 13:10:51
19,3.02,2026-03-05 13:10:51
20,6.93,2026-03-05 13:10:51
21,4.13,2026-03-05 13:10:51
22,18.0,2026-03-05 13:10:51
23,10.64,2026-03-05 13:10:51
24,15.16,2026-03-05 13:10:51
25,13.98,2026-03-05 13:10:51
26,8.97,2026-03-05 13:10:51
27,9.92,2026-03-05 13:10:51
28,19.63,2026-03-05 13:10:51
29,12.62,2026-03-05 13:10:51
30,7.78,2026-03-05 13:10:51
31,9.73,2026-03-05 13:10:51
32,1.34,2026-03-05 13:10:51
33,19.46,2026-03-05 13:10:51
34,19.6,2026-03-05 13:10:51
35,19.02,2026-03-05 13:10:51
36,9.94,2026-03-05 13:10:51
37,3.69,2026-03-05 13:10:51
38,6.76,2026-03-05 13:10:51
39,17.39,2026-03-05 13:10:51
40,13.68,2026-03-05 13:10:51
1,35.98,2026-03-05 13:40:51
2,43.06,2026-03-05 13:40:51
3,38.94,2026-03-05 13:40:51
4,46.94,2026-03-05 13:40:51
5,49.13,2026-03-05 13:40:51
6,45.82,2026-03-05 13:40:51
7,54.26,2026-03-05 13:40:51
8,51.06,2026-03-05 13:40:51
9,49.32,2026-03-05 13:40:51
10,40.45,2026-03-05 13:40:51
11,38.83,2026-03-05 13:40:51
12,49.55,2026-03-05 13:40:51
13,48.62,2026-03-05 13:40:51
14,51.48,2026-03-05 13:40:51
15,44.53,2026-03-05 13:40:51
16,51.69,2026-03-05 13:40:51
17,39.45,2026-03-05 13:40:51
18,45.39,2026-03-05 13:40:51
19,50.53,2026-03-05 13:40:51
20,50.13,2026-03-05 13:40:51
21,40.11,2026-03-05 13:40:51
22,41.51,2026-03-05 13:40:51
23,39.17,2026-03-05 13:40:51
24,43.33,2026-03-05 13:40:51
25,49.21,2026-03-05 13:40:51
26,35.99,2026-03-05 13:40:51
27,36.53,2026-03-05 13:40:51
28,41.68,2026-03-05 13:40:51
29,42.99,2026-03-05 13:40:51
30,49.95,2026-03-05 13:40:51
31,48.87,2026-03-05 13:40:51
32,43.36,2026-03-05 13:40:51
33,42.48,2026-03-05 13:40:51
34,51.22,2026-03-05 13:40:51
35,53.67,2026-03-05 13:40:51
36,50.72,2026-03-05 13:40:51
37,50.27,2026-03-05 13:40:51
38,39.04,2026-03-05 13:40:51
39,36.99,2026-03-05 13:40:51
40,42.84,2026-03-05 13:40:51
1,39.3,2026-03-05 14:10:51
2,52.22,2026-03-05 14:10:51
3,35.47,2026-03-05 14:10:51
4,50.12,2026-03-05 14:10:51
5,47.3,2026-03-05 14:10:51
6,48.87,2026-03-05 14:10:51
7,47.77,2026-03-05 14:10:51
8,35.3,2026-03-05 14:10:51
9,51.43,2026-03-05 14:10:51
10,40.9,2026-03-05 14:10:51
11,43.16,2026-03-05 14:10:51
12,45.25,2026-03-05 14:10:51
13,36.97,2026-03-05 14:10:51
14,52.43,2026-03-05 14:10:51
15,44.65,2026-03-05 14:10:51
16,53.53,2026-03-05 14:10:51
17,35.09,2026-03-05 14:10:51
18,42.76,2026-03-05 14:10:51
19,39.06,2026-03-05 14:10:51
20,46.75,2026-03-05 14:10:51
21,54.2,2026-03-05 14:10:51
22,40.0,2026-03-05 14:10:51
23,39.55,2026-03-05 14:10:51
24,52.8,2026-03-05 14:10:51
25,46.61,2026-03-05 14:10:51
26,43.6,2026-03-05 14:10:51
27,38.35,2026-03-05 14:10:51
28,38.51,2026-03-05 14:10:51
29,44.82,2026-03-05 14:10:51
30,53.23,2026-03-05 14:10:51
31,37.23,2026-03-05 14:10:51
32,42.65,2026-03-05 14:10:51
33,35.66,2026-03-05 14:10:51
34,36.74,2026-03-05 14:10:51
35,43.41,2026-03-05 14:10:51
36,44.95,2026-03-05 14:10:51
37,50.74,2026-03-05 14:10:51
38,44.07,2026-03-05 14:10:51
39,48.28,2026-03-05 14:10:51
40,35.77,2026-03-05 14:10:51
1,42.72,2026-03-05 14:40:51
2,37.59,2026-03-05 14:40:51
3,40.52,2026-03-05 14:40:51
4,51.96,2026-03-05 14:40:51
5,44.33,2026-03-05 14:40:51
6,53.19,2026-03-05 14:40:51
7,44.19,2026-03-05 14:40:51
8,45.68,2026-03-05 14:40:51
9,47.33,2026-03-05 14:40:51
10,36.39,2026-03-05 14:40:51
11,51.74,2026-03-05 14:40:51
12,44.18,2026-03-05 14:40:51
13,47.96,2026-03-05 14:40:51
14,40.67,2026-03-05 14:40:51
15,38.26,2026-03-05 14:40:51
16,53.36,2026-03-05 14:40:51
17,46.06,2026-03-05 14:40:51
18,52.06,2026-03-05 14:40:51
19,42.2,2026-03-05 14:40:51
20,44.23,2026-03-05 14:40:51
21,47.74,2026-03-05 14:40:51
22,44.28,2026-03-05 14:40:51
23,50.21,2026-03-05 14:40:51
24,49.54,2026-03-05 14:40:51
25,41.63,2026-03-05 14:40:51
26,38.63,2026-03-05 14:40:51
27,51.85,2026-03-05 14:40:51
28,42.29,2026-03-05 14:40:51
29,46.98,2026-03-05 14:40:51
30,43.78,2026-03-05 14:40:51
31,36.43,2026-03-05 14:40:51
32,42.16,2026-03-05 14:40:51
33,45.86,2026-03-05 14:40:51
34,42.56,2026-03-05 14:40:51
35,50.04,2026-03-05 14:40:51
36,35.33,2026-03-05 14:40:51
37,51.6,2026-03-05 14:40:51
38,45.92,2026-03-05 14:40:51
39,48.93,2026-03-05 14:40:51
40,44.73,2026-03-05 14:40:51
1,41.99,2026-03-05 15:10:51
2,51.39,2026-03-05 15:10:51
3,40.8,2026-03-05 15:10:51
4,42.82,2026-03-05 15:10:51
5,51.82,2026-03-05 15:10:51
6,49.51,2026-03-05 15:10:51
7,54.32,2026-03-05 15:10:51
8,41.02,2026-03-05 15:10:51
9,52.84,2026-03-05 15:10:51
10,44.2,2026-03-05 15:10:51
11,54.41,2026-03-05 15:10:51
12,49.13,2026-03-05 15:10:51
13,42.19,2026-03-05 15:10:51
14,39.44,2026-03-05 15:10:51
15,43.36,2026-03-05 15:10:51
16,41.36,2026-03-05 15:10:51
17,36.01,2026-03-05 15:10:51
18,38.98,2026-03-05 15:10:51
19,39.61,2026-03-05 15:10:51
20,46.64,2026-03-05 15:10:51
21,52.45,2026-03-05 15:10:51
22,38.71,2026-03-05 15:10:51
23,47.28,2026-03-05 15:10:51
24,39.12,2026-03-05 15:10:51
25,35.1,2026-03-05 15:10:51
26,51.99,2026-03-05 15:10:51
27,47.48,2026-03-05 15:10:51
28,41.54,2026-03-05 15:10:51
29,47.74,2026-03-05 15:10:51
30,46.64,2026-03-05 15:10:51
31,47.7,2026-03-05 15:10:51
32,43.1,2026-03-05 15:10:51
33,47.85,2026-03-05 15:10:51
34,40.39,2026-03-05 15:10:51
35,37.16,2026-03-05 15:10:51
36,52.99,2026-03-05 15:10:51
37,39.28,2026-03-05 15:10:51
38,51.64,2026-03-05 15:10:51
39,49.08,2026-03-05 15:10:51
40,51.37,2026-03-05 15:10:51
1,46.22,2026-03-05 15:40:51
2,41.02,2026-03-05 15:40:51
3,36.62,2026-03-05 15:40:51
4,54.62,2026-03-05 15:40:51
5,46.04,2026-03-05 15:40:51
6,47.29,2026-03-05 15:40:51
7,49.64,2026-03-05 15:40:51
8,54.77,2026-03-05 15:40:51
9,53.77,2026-03-05 15:40:51
10,40.84,2026-03-05 15:40:51
11,43.31,2026-03-05 15:40:51
12,45.07,2026-03-05 15:40:51
13,48.19,2026-03-05 15:40:51
14,46.33,2026-03-05 15:40:51
15,39.49,2026-03-05 15:40:51
16,53.7,2026-03-05 15:40:51
17,39.25,2026-03-05 15:40:51
18,43.44,2026-03-05 15:40:51
19,36.62,2026-03-05 15:40:51
20,43.21,2026-03-05 15:40:51
21,52.36,2026-03-05 15:40:51
22,50.87,2026-03-05 15:40:51
23,41.64,2026-03-05 15:40:51
24,49.77,2026-03-05 15:40:51
25,54.53,2026-03-05 15:40:51
26,53.92,2026-03-05 15:40:51
27,45.77,2026-03-05 15:40:51
28,49.67,2026-03-05 15:40:51
29,40.07,2026-03-05 15:40:51
30,45.69,2026-03-05 15:40:51
31,52.03,2026-03-05 15:40:51
32,49.6,2026-03-05 15:40:51
33,37.54,2026-03-05 15:40:51
34,37.79,2026-03-05 15:40:51
35,38.31,2026-03-05 15:40:51
36,44.49,2026-03-05 15:40:51
37,38.53,2026-03-05 15:40:51
38,49.06,2026-03-05 15:40:51
39,51.91,2026-03-05 15:40:51
40,49.85,2026-03-05 15:40:51
1,41.79,2026-03-05 16:10:51
2,35.16,2026-03-05 16:10:51
3,46.78,2026-03-05 16:10:51
4,35.56,2026-03-05 16:10:51
5,41.79,2026-03-05 16:10:51
6,41.05,2026-03-05 16:10:51
7,38.41,2026-03-05 16:10:51
8,53.42,2026-03-05 16:10:51
9,46.02,2026-03-05 16:10:51
10,53.27,2026-03-05 16:10:51
11,49.11,2026-03-05 16:10:51
12,47.0,2026-03-05 16:10:51
13,52.89,2026-03-05 16:10:51
14,53.8,2026-03-05 16:10:51
15,49.18,2026-03-05 16:10:51
16,51.07,2026-03-05 16:10:51
17,49.08,2026-03-05 16:10:51
18,45.18,2026-03-05 16:10:51
19,49.84,2026-03-05 16:10:51
20,45.49,2026-03-05 16:10:51
21,36.29,2026-03-05 16:10:51
22,48.7,2026-03-05 16:10:51
23,43.3,2026-03-05 16:10:51
24,36.7,2026-03-05 16:10:51
25,44.23,2026-03-05 16:10:51
26,50.55,2026-03-05 16:10:51
27,54.36,2026-03-05 16:10:51
28,41.02,2026-03-05 16:10:51
29,39.84,2026-03-05 16:10:51
30,35.79,2026-03-05 16:10:51
31,38.62,2026-03-05 16:10:51
32,46.64,2026-03-05 16:10:51
33,48.35,2026-03-05 16:10:51
34,51.1,2026-03-05 16:10:51
35,40.11,2026-03-05 16:10:51
36,35.24,2026-03-05 16:10:51
37,42.13,2026-03-05 16:10:51
38,38.01,2026-03-05 16:10:51
39,48.02,2026-03-05 16:10:51
40,50.44,2026-03-05 16:10:51
1,4.09,2026-03-05 16:40:51
2,18.87,2026-03-05 16:40:51
3,15.06,2026-03-05 16:40:51
4,7.67,2026-03-05 16:40:51
5,2.77,2026-03-05 16:40:51
6,18.01,2026-03-05 16:40:51
7,9.87,2026-03-05 16:40:51
8,0.68,2026-03-05 16:40:51
9,11.94,2026-03-05 16:40:51
10,7.74,2026-03-05 16:40:51
11,2.93,2026-03-05 16:40:51
12,18.35,2026-03-05 16:40:51
13,4.97,2026-03-05 16:40:51
14,9.23,2026-03-05 16:40:51
15,12.01,2026-03-05 16:40:51
16,0.26,2026-03-05 16:40:51
17,19.96,2026-03-05 16:40:51
18,11.05,2026-03-05 16:40:51
19,4.05,2026-03-05 16:40:51
20,13.72,2026-03-05 16:40:51
21,18.01,2026-03-05 16:40:51
22,18.41,2026-03-05 16:40:51
23,8.35,2026-03-05 16:40:51
24,16.16,2026-03-05 16:40:51
25,1.66,2026-03-05 16:40:51
26,18.11,2026-03-05 16:40:51
27,17.93,2026-03-05 16:40:51
28,19.45,2026-03-05 16:40:51
29,14.68,2026-03-05 16:40:51
30,15.31,2026-03-05 16:40:51
31,1.09,2026-03-05 16:40:51
32,16.74,2026-03-05 16:40:51
33,12.05,2026-03-05 16:40:51
34,13.13,2026-03-05 16:40:51
35,16.38,2026-03-05 16:40:51
36,13.21,2026-03-05 16:40:51
37,19.17,2026-03-05 16:40:51
38,7.94,2026-03-05 16:40:51
39,9.81,2026-03-05 16:40:51
40,18.51,2026-03-05 16:40:51
1,16.39,2026-03-05 17:10:51
2,18.86,2026-03-05 17:10:51
3,16.48,2026-03-05 17:10:51
4,8.59,2026-03-05 17:10:51
5,12.99,2026-03-05 17:10:51
6,0.62,2026-03-05 17:10:51
7,8.8,2026-03-05 17:10:51
8,7.73,2026-03-05 17:10:51
9,6.44,2026-03-05 17:10:51
10,11.72,2026-03-05 17:10:51
11,9.05,2026-03-05 17:10:51
12,14.48,2026-03-05 17:10:51
13,6.95,2026-03-05 17:10:51
14,17.31,2026-03-05 17:10:51
15,2.26,2026-03-05 17:10:51
16,8.49,2026-03-05 17:10:51
17,8.56,2026-03-05 17:10:51
18,8.9,2026-03-05 17:10:51
19,9.35,2026-03-05 17:10:51
20,17.85,2026-03-05 17:10:51
21,6.71,2026-03-05 17:10:51
22,18.96,2026-03-05 17:10:51
23,3.8,2026-03-05 17:10:51
24,6.52,2026-03-05 17:10:51
25,14.25,2026-03-05 17:10:51
26,7.16,2026-03-05 17:10:51
27,6.99,2026-03-05 17:10:51
28,17.18,2026-03-05 17:10:51
29,19.93,2026-03-05 17:10:51
30,4.95,2026-03-05 17:10:51
31,9.22,2026-03-05 17:10:51
32,5.48,2026-03-05 17:10:51
33,13.48,2026-03-05 17:10:51
34,3.9,2026-03-05 17:10:51
35,0.64,2026-03-05 17:10:51
36,3.2,2026-03-05 17:10:51
37,13.24,2026-03-05 17:10:51
38,11.18,2026-03-05 17:10:51
39,3.84,2026-03-05 17:10:51
40,2.66,2026-03-05 17:10:51
1,3.43,2026-03-05 17:40:51
2,6.0,2026-03-05 17:40:51
3,1.86,2026-03-05 17:40:51
4,13.23,2026-03-05 17:40:51
5,7.93,2026-03-05 17:40:51
6,1.18,2026-03-05 17:40:51
7,4.46,2026-03-05 17:40:51
8,18.35,2026-03-05 17:40:51
9,12.81,2026-03-05 17:40:51
10,10.21,2026-03-05 17:40:51
11,14.99,2026-03-05 17:40:51
12,8.54,2026-03-05 17:40:51
13,9.33,2026-03-05 17:40:51
14,6.98,2026-03-05 17:40:51
15,8.48,2026-03-05 17:40:51
16,16.65,2026-03-05 17:40:51
17,19.09,2026-03-05 17:40:51
18,10.8,2026-03-05 17:40:51
19,17.06,2026-03-05 17:40:51
20,12.42,2026-03-05 17:40:51
21,5.62,2026-03-05 17:40:51
22,13.92,2026-03-05 17:40:51
23,10.82,2026-03-05 17:40:51
24,12.65,2026-03-05 17:40:51
25,1.81,2026-03-05 17:40:51
26,7.64,2026-03-05 17:40:51
27,4.14,2026-03-05 17:40:51
28,13.41,2026-03-05 17:40:51
29,17.32,2026-03-05 17:40:51
30,7.24,2026-03-05 17:40:51
31,10.66,2026-03-05 17:40:51
32,13.39,2026-03-05 17:40:51
33,2.28,2026-03-05 17:40:51
34,19.18,2026-03-05 17:40:51
35,16.86,2026-03-05 17:40:51
36,13.99,2026-03-05 17:40:51
37,18.01,2026-03-05 17:40:51
38,8.66,2026-03-05 17:40:51
39,0.87,2026-03-05 17:40:51
40,13.02,2026-03-05 17:40:51
1,14.35,2026-03-05 18:10:51
2,1.95,2026-03-05 18:10:51
3,12.63,2026-03-05 18:10:51
4,6.97,2026-03-05 18:10:51
5,4.53,2026-03-05 18:10:51
6,1.93,2026-03-05 18:10:51
7,13.25,2026-03-05 18:10:51
8,6.73,2026-03-05 18:10:51
9,4.29,2026-03-05 18:10:51
10,13.12,2026-03-05 18:10:51
11,10.22,2026-03-05 18:10:51
12,17.35,2026-03-05 18:10:51
13,8.02,2026-03-05 18:10:51
14,4.98,2026-03-05 18:10:51
15,5.06,2026-03-05 18:10:51
16,3.08,2026-03-05 18:10:51
17,3.55,2026-03-05 18:10:51
18,17.01,2026-03-05 18:10:51
19,14.6,2026-03-05 18:10:51
20,15.67,2026-03-05 18:10:51
21,19.12,2026-03-05 18:10:51
22,6.34,2026-03-05 18:10:51
23,13.82,2026-03-05 18:10:51
24,7.82,2026-03-05 18:10:51
25,8.66,2026-03-05 18:10:51
26,2.04,2026-03-05 18:10:51
27,11.88,2026-03-05 18:10:51
28,14.58,2026-03-05 18:10:51
29,14.08,2026-03-05 18:10:51
30,8.05,2026-03-05 18:10:51
31,16.18,2026-03-05 18:10:51
32,15.63,2026-03-05 18:10:51
33,0.33,2026-03-05 18:10:51
34,8.3,2026-03-05 18:10:51
35,14.35,2026-03-05 18:10:51
36,9.31,2026-03-05 18:10:51
37,16.29,2026-03-05 18:10:51
38,3.58,2026-03-05 18:10:51
39,6.59,2026-03-05 18:10:51
40,10.44,2026-03-05 18:10:51
1,84.54,2026-03-05 18:40:51
2,56.93,2026-03-05 18:40:51
3,75.69,2026-03-05 18:40:51
4,54.17,2026-03-05 18:40:51
5,73.81,2026-03-05 18:40:51
6,45.68,2026-03-05 18:40:51
7,84.59,2026-03-05 18:40:51
8,61.62,2026-03-05 18:40:51
9,82.91,2026-03-05 18:40:51
10,52.58,2026-03-05 18:40:51
11,84.13,2026-03-05 18:40:51
12,46.44,2026-03-05 18:40:51
13,75.74,2026-03-05 18:40:51
14,63.08,2026-03-05 18:40:51
15,80.76,2026-03-05 18:40:51
16,57.8,2026-03-05 18:40:51
17,72.71,2026-03-05 18:40:51
18,45.54,2026-03-05 18:40:51
19,83.91,2026-03-05 18:40:51
20,60.89,2026-03-05 18:40:51
21,77.21,2026-03-05 18:40:51
22,63.89,2026-03-05 18:40:51
23,83.81,2026-03-05 18:40:51
24,49.96,2026-03-05 18:40:51
25,75.46,2026-03-05 18:40:51
26,46.83,2026-03-05 18:40:51
27,76.11,2026-03-05 18:40:51
28,57.64,2026-03-05 18:40:51
29,89.05,2026-03-05 18:40:51
30,57.2,2026-03-05 18:40:51
31,86.61,2026-03-05 18:40:51
32,45.36,2026-03-05 18:40:51
33,82.49,2026-03-05 18:40:51
34,62.33,2026-03-05 18:40:51
35,76.89,2026-03-05 18:40:51
36,54.86,2026-03-05 18:40:51
37,84.33,2026-03-05 18:40:51
38,51.85,2026-03-05 18:40:51
39,75.24,2026-03-05 18:40:51
40,46.12,2026-03-05 18:40:51
1,89.88,2026-03-05 19:10:51
2,53.89,2026-03-05 19:10:51
3,83.43,2026-03-05 19:10:51
4,59.2,2026-03-05 19:10:51
5,71.73,2026-03-05 19:10:51
6,51.88,2026-03-05 19:10:51
7,88.29,2026-03-05 19:10:51
8,45.05,2026-03-05 19:10:51
9,82.16,2026-03-05 19:10:51
10,58.42,2026-03-05 19:10:51
11,76.45,2026-03-05 19:10:51
12,48.29,2026-03-05 19:10:51
13,79.7,2026-03-05 19:10:51
14,49.05,2026-03-05 19:10:51
15,78.46,2026-03-05 19:10:51
16,50.3,2026-03-05 19:10:51
17,74.86,2026-03-05 19:10:51
18,46.19,2026-03-05 19:10:51
19,72.96,2026-03-05 19:10:51
20,53.67,2026-03-05 19:10:51
21,76.96,2026-03-05 19:10:51
22,56.66,2026-03-05 19:10:51
23,83.21,2026-03-05 19:10:51
24,56.83,2026-03-05 19:10:51
25,76.74,2026-03-05 19:10:51
26,63.3,2026-03-05 19:10:51
27,70.39,2026-03-05 19:10:51
28,60.84,2026-03-05 19:10:51
29,87.06,2026-03-05 19:10:51
30,64.28,2026-03-05 19:10:51
31,84.06,2026-03-05 19:10:51
32,47.7,2026-03-05 19:10:51
33,88.18,2026-03-05 19:10:51
34,59.8,2026-03-05 19:10:51
35,79.31,2026-03-05 19:10:51
36,64.74,2026-03-05 19:10:51
37,72.39,2026-03-05 19:10:51
38,53.69,2026-03-05 19:10:51
39,84.52,2026-03-05 19:10:51
40,52.26,2026-03-05 19:10:51
1,86.36,2026-03-05 19:40:51
2,75.01,2026-03-05 19:40:51
3,100.0,2026-03-05 19:40:51
4,69.59,2026-03-05 19:40:51
5,100.0,2026-03-05 19:40:51
6,75.18,2026-03-05 19:40:51
7,98.74,2026-03-05 19:40:51
8,60.55,2026-03-05 19:40:51
9,97.09,2026-03-05 19:40:51
10,61.55,2026-03-05 19:40:51
11,90.04,2026-03-05 19:40:51
12,60.75,2026-03-05 19:40:51
13,94.17,2026-03-05 19:40:51
14,78.28,2026-03-05 19:40:51
15,97.85,2026-03-05 19:40:51
16,71.29,2026-03-05 19:40:51
17,88.03,2026-03-05 19:40:51
18,77.88,2026-03-05 19:40:51
19,100.0,2026-03-05 19:40:51
20,77.65,2026-03-05 19:40:51
21,96.42,2026-03-05 19:40:51
22,67.88,2026-03-05 19:40:51
23,100.0,2026-03-05 19:40:51
24,78.96,2026-03-05 19:40:51
25,87.23,2026-03-05 19:40:51
26,72.14,2026-03-05 19:40:51
27,96.56,2026-03-05 19:40:51
28,75.4,2026-03-05 19:40:51
29,86.63,2026-03-05 19:40:51
30,77.2,2026-03-05 19:40:51
31,87.7,2026-03-05 19:40:51
